Titel	UBVU-ID	zoomnr	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path	page type
XP.05092_162a (OT)	2,18E+11	VUA005000001_0357_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/396	396	397.jpg	/bis/image/397.jpg	1
XP.05092_162b (OT)	2,18E+11	VUA005000001_0358_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/397	397	398.jpg	/bis/image/398.jpg	1
XP.05092_163 (OT)	2,18E+11	VUA005000001_0359_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/398	398	399.jpg	/bis/image/399.jpg	1
XP.05092_164 (OT)	2,18E+11	VUA005000001_0360_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/399	399	400.jpg	/bis/image/400.jpg	1
XP.05092_164a (OT)	2,18E+11	VUA005000001_0361_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/400	400	401.jpg	/bis/image/401.jpg	1
XP.05092_164b (OT)	2,18E+11	VUA005000001_0362_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/401	401	402.jpg	/bis/image/402.jpg	1
XP.05092_165 (OT)	2,18E+11	VUA005000001_0363_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/402	402	403.jpg	/bis/image/403.jpg	1
XP.05092_166 (OT)	2,18E+11	VUA005000001_0364_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/403	403	404.jpg	/bis/image/404.jpg	1
XP.05092_166a (OT)	2,18E+11	VUA005000001_0365_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/404	404	405.jpg	/bis/image/405.jpg	1
XP.05092_166b (OT)	2,18E+11	VUA005000001_0366_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/405	405	406.jpg	/bis/image/406.jpg	1
XP.05092_167 (OT)	2,18E+11	VUA005000001_0367_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/406	406	407.jpg	/bis/image/407.jpg	1
XP.05092_168 (OT)	2,18E+11	VUA005000001_0368_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/407	407	408.jpg	/bis/image/408.jpg	1
XP.05092_168a (OT)	2,18E+11	VUA005000001_0369_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/408	408	409.jpg	/bis/image/409.jpg	1
XP.05092_168b (OT)	2,18E+11	VUA005000001_0370_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/409	409	410.jpg	/bis/image/410.jpg	1
XP.05092_169 (OT)	2,18E+11	VUA005000001_0371_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/410	410	411.jpg	/bis/image/411.jpg	1
XP.05092_170 (OT)	2,18E+11	VUA005000001_0372_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/411	411	412.jpg	/bis/image/412.jpg	1
XP.05092_170a (OT)	2,18E+11	VUA005000001_0373_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/412	412	413.jpg	/bis/image/413.jpg	1
XP.05092_170b (OT)	2,18E+11	VUA005000001_0374_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/413	413	414.jpg	/bis/image/414.jpg	1
XP.05092_171 (OT)	2,18E+11	VUA005000001_0375_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/414	414	415.jpg	/bis/image/415.jpg	1
XP.05092_172 (OT)	2,18E+11	VUA005000001_0376_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/415	415	416.jpg	/bis/image/416.jpg	1
XP.05092_172a (OT)	2,18E+11	VUA005000001_0377_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/416	416	417.jpg	/bis/image/417.jpg	1
XP.05092_172b (OT)	2,18E+11	VUA005000001_0378_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/417	417	418.jpg	/bis/image/418.jpg	1
XP.05092_173 (OT)	2,18E+11	VUA005000001_0379_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/418	418	419.jpg	/bis/image/419.jpg	1
XP.05092_174 (OT)	2,18E+11	VUA005000001_0380_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/419	419	420.jpg	/bis/image/420.jpg	1
XP.05092_174a (OT)	2,18E+11	VUA005000001_0381_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/420	420	421.jpg	/bis/image/421.jpg	1
XP.05092_174b (OT)	2,18E+11	VUA005000001_0382_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/421	421	422.jpg	/bis/image/422.jpg	1
XP.05092_174c (OT)	2,18E+11	VUA005000001_0383_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/422	422	423.jpg	/bis/image/423.jpg	1
XP.05092_174d (OT)	2,18E+11	VUA005000001_0384_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/423	423	424.jpg	/bis/image/424.jpg	1
XP.05092_175 (OT)	2,18E+11	VUA005000001_0385_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/424	424	425.jpg	/bis/image/425.jpg	1
XP.05092_176 (OT)	2,18E+11	VUA005000001_0386_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/425	425	426.jpg	/bis/image/426.jpg	1
XP.05092_176a (OT)	2,18E+11	VUA005000001_0387_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/426	426	427.jpg	/bis/image/427.jpg	1
XP.05092_176b (OT)	2,18E+11	VUA005000001_0388_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/427	427	428.jpg	/bis/image/428.jpg	1
XP.05092_177 (OT)	2,18E+11	VUA005000001_0389_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/428	428	429.jpg	/bis/image/429.jpg	1
XP.05092_178 (OT)	2,18E+11	VUA005000001_0390_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/429	429	430.jpg	/bis/image/430.jpg	1
XP.05092_178a (OT)	2,18E+11	VUA005000001_0391_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/430	430	431.jpg	/bis/image/431.jpg	1
XP.05092_178b (OT)	2,18E+11	VUA005000001_0392_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/431	431	432.jpg	/bis/image/432.jpg	1
XP.05092_179 (OT)	2,18E+11	VUA005000001_0393_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/432	432	433.jpg	/bis/image/433.jpg	1
XP.05092_180 (OT)	2,18E+11	VUA005000001_0394_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/433	433	434.jpg	/bis/image/434.jpg	1
XP.05092_184 (OT)	2,18E+11	VUA005000001_0395_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/434	434	435.jpg	/bis/image/435.jpg	1
XP.05092_183 (OT)	2,18E+11	VUA005000001_0396_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/435	435	436.jpg	/bis/image/436.jpg	1
XP.05092_182b (OT)	2,18E+11	VUA005000001_0397_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/436	436	437.jpg	/bis/image/437.jpg	1
XP.05092_182a (OT)	2,18E+11	VUA005000001_0398_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/437	437	438.jpg	/bis/image/438.jpg	1
XP.05092_182 (OT)	2,18E+11	VUA005000001_0399_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/438	438	439.jpg	/bis/image/439.jpg	1
XP.05092_181 (OT)	2,18E+11	VUA005000001_0400_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/439	439	440.jpg	/bis/image/440.jpg	1
XP.05092_188b (OT)	2,18E+11	VUA005000001_0401_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/440	440	441.jpg	/bis/image/441.jpg	1
XP.05092_188a (OT)	2,18E+11	VUA005000001_0402_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/441	441	442.jpg	/bis/image/442.jpg	1
XP.05092_188 (OT)	2,18E+11	VUA005000001_0403_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/442	442	443.jpg	/bis/image/443.jpg	1
XP.05092_187 (OT)	2,18E+11	VUA005000001_0404_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/443	443	444.jpg	/bis/image/444.jpg	1
XP.05092_186b (OT)	2,18E+11	VUA005000001_0405_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/444	444	445.jpg	/bis/image/445.jpg	1
XP.05092_186a (OT)	2,18E+11	VUA005000001_0406_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/445	445	446.jpg	/bis/image/446.jpg	1
XP.05092_186 (OT)	2,18E+11	VUA005000001_0407_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/446	446	447.jpg	/bis/image/447.jpg	1
XP.05092_185 (OT)	2,18E+11	VUA005000001_0408_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/447	447	448.jpg	/bis/image/448.jpg	1
XP.05092_184b (OT)	2,18E+11	VUA005000001_0409_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/448	448	449.jpg	/bis/image/449.jpg	1
XP.05092_184a (OT)	2,18E+11	VUA005000001_0410_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/449	449	450.jpg	/bis/image/450.jpg	1
XP.05092_180a (OT)	2,18E+11	VUA005000001_0411_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/450	450	451.jpg	/bis/image/451.jpg	1
XP.05092_180b (OT)	2,18E+11	VUA005000001_0412_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/451	451	452.jpg	/bis/image/452.jpg	1
XP.05092_189 (OT)	2,18E+11	VUA005000001_0413_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/452	452	453.jpg	/bis/image/453.jpg	1
XP.05092_190 (OT)	2,18E+11	VUA005000001_0414_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/453	453	454.jpg	/bis/image/454.jpg	1
XP.05092_190a (OT)	2,18E+11	VUA005000001_0415_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/454	454	455.jpg	/bis/image/455.jpg	1
XP.05092_190b (OT)	2,18E+11	VUA005000001_0416_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/455	455	456.jpg	/bis/image/456.jpg	1
XP.05092_191 (OT)	2,18E+11	VUA005000001_0417_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/456	456	457.jpg	/bis/image/457.jpg	1
XP.05092_192 (OT)	2,18E+11	VUA005000001_0418_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/457	457	458.jpg	/bis/image/458.jpg	1
XP.05092_192a (OT)	2,18E+11	VUA005000001_0419_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/458	458	459.jpg	/bis/image/459.jpg	1
XP.05092_192b (OT)	2,18E+11	VUA005000001_0420_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/459	459	460.jpg	/bis/image/460.jpg	1
XP.05092_193 (OT)	2,18E+11	VUA005000001_0421_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/460	460	461.jpg	/bis/image/461.jpg	1
XP.05092_194 (OT)	2,18E+11	VUA005000001_0422_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/461	461	462.jpg	/bis/image/462.jpg	1
XP.05092_194a (OT)	2,18E+11	VUA005000001_0423_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/462	462	463.jpg	/bis/image/463.jpg	1
XP.05092_194b (OT)	2,18E+11	VUA005000001_0424_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/463	463	464.jpg	/bis/image/464.jpg	1
XP.05092_195 (OT)	2,18E+11	VUA005000001_0425_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/464	464	465.jpg	/bis/image/465.jpg	1
XP.05092_196 (OT)	2,18E+11	VUA005000001_0426_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/465	465	466.jpg	/bis/image/466.jpg	1
XP.05092_196a (OT)	2,18E+11	VUA005000001_0427_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/466	466	467.jpg	/bis/image/467.jpg	1
XP.05092_196b (OT)	2,18E+11	VUA005000001_0428_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/467	467	468.jpg	/bis/image/468.jpg	1
XP.05092_197 (OT)	2,18E+11	VUA005000001_0429_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/468	468	469.jpg	/bis/image/469.jpg	1
XP.05092_198 (OT)	2,18E+11	VUA005000001_0430_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/469	469	470.jpg	/bis/image/470.jpg	1
XP.05092_198a (OT)	2,18E+11	VUA005000001_0431_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/470	470	471.jpg	/bis/image/471.jpg	1
XP.05092_198b (OT)	2,18E+11	VUA005000001_0432_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/471	471	472.jpg	/bis/image/472.jpg	1
XP.05092_199 (OT)	2,18E+11	VUA005000001_0433_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/472	472	473.jpg	/bis/image/473.jpg	1
XP.05092_200 (OT)	2,18E+11	VUA005000001_0434_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/473	473	474.jpg	/bis/image/474.jpg	1
XP.05092_200a (OT)	2,18E+11	VUA005000001_0435_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/474	474	475.jpg	/bis/image/475.jpg	1
XP.05092_200b (OT)	2,18E+11	VUA005000001_0436_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/475	475	476.jpg	/bis/image/476.jpg	1
XP.05092_199* (OT)	2,18E+11	VUA005000001_0437_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/476	476	477.jpg	/bis/image/477.jpg	1
XP.05092_200* (OT)	2,18E+11	VUA005000001_0438_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/477	477	478.jpg	/bis/image/478.jpg	1
XP.05092_200*a (OT)	2,18E+11	VUA005000001_0439_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/478	478	479.jpg	/bis/image/479.jpg	1
XP.05092_200*b (OT)	2,18E+11	VUA005000001_0440_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/479	479	480.jpg	/bis/image/480.jpg	1
XP.05092_201 (OT)	2,18E+11	VUA005000001_0441_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/480	480	481.jpg	/bis/image/481.jpg	1
XP.05092_202 (OT)	2,18E+11	VUA005000001_0442_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/481	481	482.jpg	/bis/image/482.jpg	1
XP.05092_202a (OT)	2,18E+11	VUA005000001_0443_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/482	482	483.jpg	/bis/image/483.jpg	1
XP.05092_202b (OT)	2,18E+11	VUA005000001_0444_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/483	483	484.jpg	/bis/image/484.jpg	1
XP.05092_203 (OT)	2,18E+11	VUA005000001_0445_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/484	484	485.jpg	/bis/image/485.jpg	1
XP.05092_204 (OT)	2,18E+11	VUA005000001_0446_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/485	485	486.jpg	/bis/image/486.jpg	1
XP.05092_204a (OT)	2,18E+11	VUA005000001_0447_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/486	486	487.jpg	/bis/image/487.jpg	1
XP.05092_204b (OT)	2,18E+11	VUA005000001_0448_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/487	487	488.jpg	/bis/image/488.jpg	1
XP.05092_205 (OT)	2,18E+11	VUA005000001_0449_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/488	488	489.jpg	/bis/image/489.jpg	1
XP.05092_206 (OT)	2,18E+11	VUA005000001_0450_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/489	489	490.jpg	/bis/image/490.jpg	1
XP.05092_206a (OT)	2,18E+11	VUA005000001_0451_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/490	490	491.jpg	/bis/image/491.jpg	1
XP.05092_206b (OT)	2,18E+11	VUA005000001_0452_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/491	491	492.jpg	/bis/image/492.jpg	1
XP.05092_207 (OT)	2,18E+11	VUA005000001_0453_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/492	492	493.jpg	/bis/image/493.jpg	1
XP.05092_208 (OT)	2,18E+11	VUA005000001_0454_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/493	493	494.jpg	/bis/image/494.jpg	1
XP.05092_208a (OT)	2,18E+11	VUA005000001_0455_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/494	494	495.jpg	/bis/image/495.jpg	1
XP.05092_208b (OT)	2,18E+11	VUA005000001_0456_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/495	495	496.jpg	/bis/image/496.jpg	1
XP.05092_209 (OT)	2,18E+11	VUA005000001_0457_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/496	496	497.jpg	/bis/image/497.jpg	1
XP.05092_210 (OT)	2,18E+11	VUA005000001_0458_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/497	497	498.jpg	/bis/image/498.jpg	1
XP.05092_210a (OT)	2,18E+11	VUA005000001_0459_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/498	498	499.jpg	/bis/image/499.jpg	1
XP.05092_210b (OT)	2,18E+11	VUA005000001_0460_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/499	499	500.jpg	/bis/image/500.jpg	1
XP.05092_211 (OT)	2,18E+11	VUA005000001_0461_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/500	500	501.jpg	/bis/image/501.jpg	1
XP.05092_212 (OT)	2,18E+11	VUA005000001_0462_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/501	501	502.jpg	/bis/image/502.jpg	1
XP.05092_212a (OT)	2,18E+11	VUA005000001_0463_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/502	502	503.jpg	/bis/image/503.jpg	1
XP.05092_212b (OT)	2,18E+11	VUA005000001_0464_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/503	503	504.jpg	/bis/image/504.jpg	1
XP.05092_213 (OT)	2,18E+11	VUA005000001_0465_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/504	504	505.jpg	/bis/image/505.jpg	1
XP.05092_214 (OT)	2,18E+11	VUA005000001_0466_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/505	505	506.jpg	/bis/image/506.jpg	1
XP.05092_214a (OT)	2,18E+11	VUA005000001_0467_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/506	506	507.jpg	/bis/image/507.jpg	1
XP.05092_214b (OT)	2,18E+11	VUA005000001_0468_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/507	507	508.jpg	/bis/image/508.jpg	1
XP.05092_215 (OT)	2,18E+11	VUA005000001_0469_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/508	508	509.jpg	/bis/image/509.jpg	1
XP.05092_216 (OT)	2,18E+11	VUA005000001_0470_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/509	509	510.jpg	/bis/image/510.jpg	1
XP.05092_216a (OT)	2,18E+11	VUA005000001_0471_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/510	510	511.jpg	/bis/image/511.jpg	1
XP.05092_216b (OT)	2,18E+11	VUA005000001_0472_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/511	511	512.jpg	/bis/image/512.jpg	1
XP.05092_217 (OT)	2,18E+11	VUA005000001_0473_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/512	512	513.jpg	/bis/image/513.jpg	1
XP.05092_218 (OT)	2,18E+11	VUA005000001_0474_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/513	513	514.jpg	/bis/image/514.jpg	1
XP.05092_218a (OT)	2,18E+11	VUA005000001_0475_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/514	514	515.jpg	/bis/image/515.jpg	1
XP.05092_218b (OT)	2,18E+11	VUA005000001_0476_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/515	515	516.jpg	/bis/image/516.jpg	1
XP.05092_219 (OT)	2,18E+11	VUA005000001_0477_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/516	516	517.jpg	/bis/image/517.jpg	1
XP.05092_220 (OT)	2,18E+11	VUA005000001_0478_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/517	517	518.jpg	/bis/image/518.jpg	1
XP.05092_220a (OT)	2,18E+11	VUA005000001_0479_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/518	518	519.jpg	/bis/image/519.jpg	1
XP.05092_220b (OT)	2,18E+11	VUA005000001_0480_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/519	519	520.jpg	/bis/image/520.jpg	1
XP.05092_221 (OT)	2,18E+11	VUA005000001_0481_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/520	520	521.jpg	/bis/image/521.jpg	1
XP.05092_222 (OT)	2,18E+11	VUA005000001_0482_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/521	521	522.jpg	/bis/image/522.jpg	1
XP.05092_222a (OT)	2,18E+11	VUA005000001_0483_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/522	522	523.jpg	/bis/image/523.jpg	1
XP.05092_222b (OT)	2,18E+11	VUA005000001_0484_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/523	523	524.jpg	/bis/image/524.jpg	1
XP.05092_223 (OT)	2,18E+11	VUA005000001_0485_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/524	524	525.jpg	/bis/image/525.jpg	1
XP.05092_224 (OT)	2,18E+11	VUA005000001_0486_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/525	525	526.jpg	/bis/image/526.jpg	1
XP.05092_224a (OT)	2,18E+11	VUA005000001_0487_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/526	526	527.jpg	/bis/image/527.jpg	1
XP.05092_224b (OT)	2,18E+11	VUA005000001_0488_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/527	527	528.jpg	/bis/image/528.jpg	1
XP.05092_225 (OT)	2,18E+11	VUA005000001_0489_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/528	528	529.jpg	/bis/image/529.jpg	1
XP.05092_226 (OT)	2,18E+11	VUA005000001_0490_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/529	529	530.jpg	/bis/image/530.jpg	1
XP.05092_226a (OT)	2,18E+11	VUA005000001_0491_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/530	530	531.jpg	/bis/image/531.jpg	1
